"Stock","Year","Season","Area","Country","Effort","Catch.Cat.","Report.cat.","Fleets","Caton","SampledCatch","NumAgeMeasurement","NumLengthMeasurements","NumSamplesAge","NumSamplesLength","MaleAge1","MaleAge2","MaleAge3","MaleAge4","MaleAge5","MaleAge6","MaleAge7","MaleAge8","MaleAge9","MaleAge10","MaleAge11","MaleAge12","MaleAge13","MaleAge14","MaleAge15","MaleAge16","MaleAge17","MaleAge19","FemaleAge1","FemaleAge2","FemaleAge3","FemaleAge4","FemaleAge5","FemaleAge6","FemaleAge7","FemaleAge8","FemaleAge9","FemaleAge10","FemaleAge11","FemaleAge12","FemaleAge13","FemaleAge14","FemaleAge15","FemaleAge16","FemaleAge17","FemaleAge19","UndeterminedAge1","UndeterminedAge2","UndeterminedAge3","UndeterminedAge4","UndeterminedAge5","UndeterminedAge6","UndeterminedAge7","UndeterminedAge8","UndeterminedAge9","UndeterminedAge10","UndeterminedAge11","UndeterminedAge12","UndeterminedAge13","UndeterminedAge14","UndeterminedAge15","UndeterminedAge16","UndeterminedAge17","UndeterminedAge19","X","MaleAge0","FemaleAge0","UndeterminedAge0","MaleAge18","FemaleAge18","UndeterminedAge18","MaleAge20","MaleAge21","MaleAge22","FemaleAge20","FemaleAge21","FemaleAge22","UndeterminedAge20","UndeterminedAge21","UndeterminedAge22","MaleAge27","FemaleAge27","UndeterminedAge27","MaleAge23","MaleAge24","FemaleAge23","FemaleAge24","UndeterminedAge23","UndeterminedAge24","MaleAge26","FemaleAge26","UndeterminedAge26"
"ple.27.7e",2018,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",36782,0,548,427,20,30,0,164.08,1844.74,4693.49,1880.47,549.7,1234.6,536.93,560.05,296.48,99.11,0,0,0,0,0,0,0,0,1616.84,10167.81,12541.29,15735.05,7308.37,4745.59,3565.02,1357.62,941.1,305.54,283.1,182.94,93.45,0,49.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",4182,0,55,47,8,27,0,912.11,2048.75,1396.24,378.88,315.73,0,0,0,0,0,0,0,0,0,0,0,0,420.98,3734.06,3895.43,6483.73,1126.11,210.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",69831,0,25,79,8,39,4787.45,14332.52,45313.45,87813.8,9169.47,0,3057.21,241.05,0,0,0,0,0,0,0,0,0,0,0,46003.85,38307.94,47378.98,3615.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",34223,0,105,422,9,18,0,6412.54,14922.36,14142.98,5483.74,9745.82,3012.32,0,0,0,0,0,0,0,0,0,0,0,0,6966,60903.33,57736.21,20241.14,6192,83.68,0,0,0,0,0,0,0,0,0,0,0,2.32,134.32,415.44,369.88,190.05,89.22,32.53,15.8,5.58,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",206299,0,55,713,8,42,0,24989.1,34947.08,79887.1,124513.67,24749.95,7373.66,129.78,34.82,0,0,0,0,0,0,0,0,0,0,96154.23,123868.69,209196.8,102899.6,196.48,81.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",54175,0,258,755,13,41,0,1341.73,1512.04,4327.29,6529.29,2084.49,237.66,60.64,3.34,37.73,0,0,0,0,0,0,0,0,0,1024.57,13848.89,18533.26,26976.11,21722.16,11140.18,3935.66,2331.85,1824.14,487.72,69.71,134.22,0,0,14.86,126.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2018,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",34492,0,258,557,13,2,0,825.42,486.59,4006.9,7072.78,2071.19,330.85,24.68,0,31.11,0,0,0,0,0,0,0,0,0,247.33,6032.58,11427.05,20916.1,16549.88,7065.99,1399.51,717.73,643.59,110.08,0,32.11,179.93,0,14.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",106684.8,0,0,0,0,0,0,5440.98,38094.53,17477.07,5375.01,7262.02,579.95,1824.97,2.68,0.68,0,0.9,0,0,0,0,0,0,0,1733.98,48534.44,49625.35,20293.68,18937.9,10118.84,6387.39,2742.03,1398.64,1037.73,624.52,1280.09,165.39,214.86,0,161.76,260.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,25.87,70.41,79.08,0,0,0,0,130.97,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",47681.75,0,0,0,0,0,0,18526.28,39759.47,15974,7501.57,2190.36,131.88,148.9,0,0,0,0,0,0,0,0,0,0,180.15,3316.65,47485.67,14029.53,4266.08,3656.34,2856.84,962.07,275.98,126.85,109.7,103.4,95.12,42.29,53.11,0,0,59.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,61.81,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",5125.9,0,0,0,0,0,0,310.83,2622.65,1559.88,605.14,948.74,106.1,574.97,5.43,0,0,2.33,0,0,0,0,0,0,0,24.42,696.95,807.04,315.09,356.9,251.38,196.36,151.41,88.14,78.09,20.2,99.46,38.85,18.24,0,91.27,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,37.03,0,7.48,0,0,0,0,10.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","GNS_DEF_all_0_0_all",416.59,0,0,0,0,0,0,679.06,848.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",2281.4,0,0,0,0,0,0,41.25,405.51,246.41,82.67,147.49,10.7,12.08,0,0,0,0,0,0,0,0,0,0,0,2.85,1067.35,1537.94,624.25,450.27,230.53,112.26,38.61,29.98,0,5.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_CRU_70-99_0_0_all",89756.2,0,0,0,0,0,0,5490.26,31704.87,11246.6,2359.53,1643.38,107.87,466.99,0,0,0,0,0,0,0,0,0,0,0,3971.02,90580.56,77807.91,16804.94,12563.69,4464.77,1430.98,321.84,108.79,88.78,71.86,127.25,3.97,9.83,0,24.82,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_CRU_70-99_0_0_all",58634.08,0,0,0,0,0,5544.18,53976.21,98682.83,2757.36,294.63,0,0,0,0,0,0,0,0,0,0,0,0,0,2150.24,37171.55,141789.54,14665.4,160.67,137.17,3390.05,70.75,37.71,53.69,27.97,21.27,46.2,0,0,0,20.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_CRU_70-99_0_0_all",79271.9,0,0,0,0,0,0,3513.37,24096.22,12494.15,5161.35,1461.05,1235.19,188.3,0,0,204.91,127.22,0,0,0,0,0,0,0,2851.41,99963.52,58337.38,16399.01,8936.11,2934.77,3426.49,212.37,190.03,0,0,38.77,0,91.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,115.85,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_CRU_70-99_0_0_all",31483.75,0,0,0,0,0,1845.7,26067.72,18811.97,307.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015.08,84381.56,68720.19,3814.38,378.37,146.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",2008.8,0,0,0,0,0,0,0.62,45.48,139.44,83.67,45.99,57.09,2.09,2.87,1.01,1.21,0,0.69,0,0,0,0,0,0,0,445.07,1163.03,992.7,609.16,226.85,128.94,16.65,2.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","LLS_FIF_0_0_0_all",163.7,0,0,0,0,0,0,12.11,78.5,19.14,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,311.64,115.49,12.2,5.55,3.21,8.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",6473.1,0,0,0,0,0,0,30.75,537.38,500.88,231.39,47.89,75.63,0,0,0,0,0,0,0,0,0,0,0,0,27.27,5735.76,5211.77,1927.12,1177.22,369.09,341.55,143.93,10.37,0,0,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",94548.9,0,0,0,0,0,0,3739.59,25799.91,16979.38,8243.15,3314.15,2549.79,591.96,12.08,4.24,630.29,426.92,2.89,0,0,0,0,0,0,2674.1,74983.52,52607.2,22788.34,16361.09,6379.76,4876.96,948.4,562.3,63.98,70.17,320.1,0,405.17,0,82.28,26.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,73.27,0,0,0,0,21.48,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",2682.22,0,0,0,0,0,0,3298.26,3552.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2274.13,4646.42,353.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",215424.3,0,0,0,0,0,0,18232.65,77938.74,35956.79,8724.27,12299.1,1866.59,484.37,0.75,0.58,308.19,0,0,0,0,0,0,0,0,37943.4,170372.82,87211.63,34924.48,22444.55,11459.06,2282.2,1512.48,413.75,654.87,297.72,959.8,0,201.72,514,243.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,75.17,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",1096.26,0,0,0,0,0,312.57,1087.44,683.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351.29,1638.17,26.6,36.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.28,145.84,77.16,4.08,12.4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",16242.9,0,0,0,0,0,0,871.91,4107.16,2317.7,542.17,931.73,69.98,49.4,0,0,0,0,0,0,0,0,0,0,0,2896.5,15801.33,8361.86,2346.29,1445.34,584.67,48.73,96.79,90.06,15.69,49.58,0,0,0,43.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",3785.9,0,0,0,0,0,0,262.68,957.3,599.38,61.09,203.07,21.45,15.14,0,0,0,0,0,0,0,0,0,0,0,1289.95,5179.14,1831.61,506.19,206.53,72.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",1546.2,0,0,0,0,0,0,262.24,533.31,112.51,15.5,6.37,0,0,0,0,0,0,0,0,0,0,0,0,0,879.85,2459.07,710.44,150.33,56.96,18.39,3.13,0,0,0,0,1.48,0,0,1.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",36.75,0,0,0,0,0,0,103.45,85.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.5,37.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_CRU_70-99_0_0_all",85293.5,0,0,0,0,0,0,4560.13,21669.01,11317.3,2722.46,4429.72,443.27,207.57,0,0,0,0,0,0,0,0,0,0,0,15556.99,80711.38,45684.71,16344.36,8211.07,3460.95,285.72,99.39,14.75,75.46,4.85,19.91,0,0,7.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_CRU_70-99_0_0_all",63168.47,0,0,0,0,0,0,6376.62,10921.91,1904.99,1197.98,883.76,8500.92,0,0,0,0,0,0,0,0,0,0,0,0,20882.61,81380.52,25083.99,9429.98,4933.86,2547.97,1284.58,0,0,465.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_CRU_70-99_0_0_all",58622.8,0,0,0,0,0,0,3332.72,13487.81,6706.52,2960.55,1370.9,616.16,50.38,0,0,0,0,0,0,0,0,0,169.57,0,6133.02,44064.53,30664.27,12044.52,5543.44,2255.07,752.09,1031.26,232.84,348.27,161.89,9.98,28.07,0,0,24.99,85.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_CRU_70-99_0_0_all",6761.01,0,0,0,0,0,0,11155.83,12226.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5706.86,5586.57,1878.63,41.39,317.32,0,55.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",9570.5,0,0,0,0,0,0,2085.91,13087.22,838.66,431.31,0,95.85,0,0,0,0,0,0,0,0,0,0,0,0,14518.61,4118.6,1082.36,871.02,312.21,92.04,163.87,30.3,0,99.89,0,0,0,0,0,47.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",176542.7,0,0,0,0,0,0,3834.32,19051.31,14959.32,7113.62,4533.88,1854.79,402.29,96.93,27.75,647.34,0,0,0,0,0,0,1074.02,0,4611.29,85472.78,83897.17,36297.98,22097.8,14030.93,3852.81,6770.51,1373.6,2783.81,641.64,249.18,168.26,0,0,279.89,235.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,17.13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2012,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",92628.12,0,0,0,0,0,0,6530.57,72326.54,4369.82,1983.46,309.92,371.9,0,0,0,0,0,0,0,0,0,0,0,0,29365.83,106997.62,42315.6,10916.56,8494.35,131.66,1209.03,59.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",93233.4,0,0,0,0,0,0,1062.03,18635.25,15867.7,6264.74,3673.05,4725.84,1557.14,253.4,0,626.53,0,0,0,0,0,0,0,0,1751.2,17673.12,50546.48,24898.07,13298.2,14828.15,5364.58,7403.13,1009.28,1260.72,244.46,505.8,429.42,1.2,141.86,6.62,28.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",6522.24,0,0,0,0,0,0,874.87,9583.31,3095.79,725.68,149.22,475.58,0,0,0,201.76,0,0,0,0,0,0,0,0,0,8916.18,4046.81,959.04,127.61,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",1828.1,0,0,0,0,0,0,0.52,290.24,319.6,64.48,55.66,2.08,0,0,0,0,0,0,0,0,0,0,0,0,108.37,1076.75,2309.8,741.09,165.06,133.3,24.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","GNS_DEF_all_0_0_all",87.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.35,70.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",2057.3,0,0,0,0,0,0,5.41,303.25,177.64,63.8,16.79,18.26,0,0,0,4.28,0,0,0,0,0,0,0,0,109.08,1195.21,2522.91,756.47,215.44,217.39,55.32,32.86,13.17,4.41,1.73,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",1901.43,0,0,0,0,0,0,514.47,2928.48,176.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.87,6989.6,1231.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_CRU_70-99_0_0_all",63039.8,0,0,0,0,0,0,1764.42,19030.71,11664.51,4823.82,1094.41,2035.41,147.75,25.47,0,475.42,0,0,0,0,0,0,0,0,3196.58,36191.01,73452.08,20822.32,5767.95,3586.18,653.78,841.76,139.4,164.93,61.78,97.19,99.93,0,20.79,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_CRU_70-99_0_0_all",67882.42,0,0,0,0,0,3265.88,73756.12,168184.46,20662.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.12,48180.21,210188.22,23873.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_CRU_70-99_0_0_all",64128.1,0,0,0,0,0,0,4373.94,23585.52,13974.49,3952.92,1274.43,268.18,836.53,1351.53,392.59,81.4,0,0,0,0,0,0,0,0,2934.31,74906.04,45331.37,20989.68,11885.95,3504.79,848.27,814.6,2.14,145.02,296.75,0,281.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_CRU_70-99_0_0_all",9704.89,0,0,0,0,0,0,9711.48,15427.41,3062.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30639.94,9805.24,167.19,55.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.9,67.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",81.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.32,240.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
