"Stock","Country","Year","CatchCategory","ReportingCategory","CATONRaisedOrImported","MisreportedArea","Area","Season","SeasonType","Fleet","CATON","Effort","UnitEffort","OfficialLandings","SampledOrEstimated","Sex","AgeOrLength","AgeOrLengthType","CANUM","WECA","LECA","SampledCatch","No..of.Length.Samples","No..of.Length.Measured","No..of.Age.Samples","No..Age.Readings"
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Male",5,"Age",2428.1,359.79,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Male",6,"Age",2883.4,414.37,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Male",7,"Age",231.96,551.89,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Male",8,"Age",830,498.51,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Male",12,"Age",0.93,873.94,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Male",9,"Age",2.34,898.64,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Male",10,"Age",0.19,995.72,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Male",1,"Age",106.64,53.99,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Male",2,"Age",1407.65,158.42,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Male",3,"Age",2679.27,170.48,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Male",4,"Age",360.3,261.08,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Male",5,"Age",149.96,291.98,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Male",6,"Age",42.13,420.03,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Male",8,"Age",2.86,485.79,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Male",7,"Age",2.54,485.79,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",7,"Age",120.16,359.35,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",8,"Age",19.87,919.14,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",9,"Age",6.03,983.8,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",10,"Age",3.47,1214.89,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",11,"Age",2.65,1461.3,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",12,"Age",2.4,1381.19,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",13,"Age",2.72,1349.85,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",14,"Age",0.81,1595.63,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",15,"Age",1.02,1500.39,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",17,"Age",0.39,1427.82,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",19,"Age",1.15,1595.63,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",22,"Age",1.19,1595.63,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",6,"Age",72.97,662.47,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",5,"Age",85.15,545.28,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",4,"Age",551.95,280.87,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",3,"Age",3668.47,230.43,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",2,"Age",778.79,133.25,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Discards","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",2053,251664,"kWd",0,"Estimated_Distribution","Female",1,"Age",44.83,57.41,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",10,"Age",468.63,1171.96,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",11,"Age",347.28,1516.2,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",9,"Age",938.07,984.07,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",12,"Age",208.23,1136.49,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",13,"Age",434.4,1281.82,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",14,"Age",60.03,1744.26,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",15,"Age",70.03,1193.94,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",17,"Age",80.1,1521.35,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",19,"Age",84.69,1902.26,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",20,"Age",18.14,2398.1,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",21,"Age",20.3,2176.88,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",22,"Age",24.95,1595.63,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",27,"Age",41.45,1272.2,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",8,"Age",2342.96,830.93,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",7,"Age",4343.28,675.09,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",6,"Age",9314.38,566.5,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",5,"Age",10966.07,507.36,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",4,"Age",37414.14,372.5,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",3,"Age",40614.49,315.36,NA,0,0,0,0,0
"ple-echw","Belgium",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","TBB_DEF_70-99_0_0_all",58768,251664,"kWd",59000,"Estimated_Distribution","Female",2,"Age",1652.57,242.85,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Male",2,"Age",19.71,264.56,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Male",3,"Age",127.19,283.19,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Male",4,"Age",53.32,319.98,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Male",5,"Age",14.71,359.79,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Male",6,"Age",17.47,414.37,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Male",7,"Age",1.41,551.89,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Male",8,"Age",5.03,498.51,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Male",9,"Age",0.01,898.64,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Male",12,"Age",0.01,873.94,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Male",10,"Age",0,995.72,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Male",1,"Age",1.45,53.99,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Male",2,"Age",19.2,158.42,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Male",3,"Age",36.54,170.48,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Male",4,"Age",4.91,261.08,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Male",5,"Age",2.05,291.98,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Male",6,"Age",0.57,420.03,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Male",7,"Age",0.03,485.79,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Male",8,"Age",0.04,485.79,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",8,"Age",0.27,919.14,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",9,"Age",0.08,983.8,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",10,"Age",0.05,1214.89,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",11,"Age",0.04,1461.3,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",12,"Age",0.03,1381.19,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",13,"Age",0.04,1349.85,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",14,"Age",0.01,1595.63,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",15,"Age",0.01,1500.39,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",17,"Age",0.01,1427.82,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",19,"Age",0.02,1595.63,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",22,"Age",0.02,1595.63,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",7,"Age",1.64,359.35,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",6,"Age",1,662.47,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",5,"Age",1.16,545.28,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",4,"Age",7.53,280.87,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",3,"Age",50.03,230.43,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",2,"Age",10.62,133.25,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",28.94,90935,"kWd",NA,"Estimated_Distribution","Female",1,"Age",0.61,57.41,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",10,"Age",2.84,1171.96,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",11,"Age",2.1,1516.2,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",12,"Age",1.26,1136.49,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",13,"Age",2.63,1281.82,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",14,"Age",0.36,1744.26,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",15,"Age",0.42,1193.94,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",17,"Age",0.49,1521.35,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",19,"Age",0.51,1902.26,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",20,"Age",0.11,2398.1,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",21,"Age",0.12,2176.88,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",22,"Age",0.15,1595.63,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",27,"Age",0.25,1272.2,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",9,"Age",5.68,984.07,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",8,"Age",14.19,830.93,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",7,"Age",26.31,675.09,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",6,"Age",56.42,566.5,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",5,"Age",66.43,507.36,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",4,"Age",226.64,372.5,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",3,"Age",246.03,315.36,NA,0,0,0,0,0
"ple-echw","France",2012,"Landings","Reported","Imported_Data",NA,"VIIe","1","Quarter","GTR_DEF_>=220_0_0_all",356.1,90935,"kWd",NA,"Estimated_Distribution","Female",2,"Age",10.01,242.85,NA,0,0,0,0,0
"ple-echw","France",2012,"Discards","Reported","Raised_Discards",NA,"VIIe","1","Quarter","GTR_DEF_120-219_0_0_all",77.29,27692,"kWd",NA,"Estimated_Distribution","Female",8,"Age",0.75,919.14,NA,0,0,0,0,0
